TMU ID, Legacy TMU ID, Site Name
C6E971CAD153789BE0433CC411ACCCEA,30014526,TMU Site 9797/2 on link A1 southbound within the A69 junction; GPS Ref: 419781;565757; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-02-16,12:14:00,6,724,696,17,6,5,96.46,15,120011502,11
2020-02-16,12:29:00,6,681,655,15,9,2,97.44,15,120011502,11
2020-02-16,12:44:00,6,670,648,12,6,4,99.76,15,120011502,11
2020-02-16,12:59:00,6,742,708,15,3,16,95.56,15,120011502,11
2020-02-16,13:14:00,6,701,668,15,8,10,97.87,15,120011502,11
2020-02-16,13:29:00,6,698,662,21,9,6,97.13,15,120011502,11
2020-02-16,13:44:00,6,644,616,14,3,11,97.01,15,120011502,11
2020-02-16,13:59:00,6,676,634,25,7,10,96.39,15,120011502,11
2020-02-16,14:14:00,6,642,615,12,8,7,96.29,15,120011502,11
2020-02-16,14:29:00,6,622,590,17,6,9,98.55,15,120011502,11
2020-02-16,14:44:00,6,619,581,22,7,9,98.39,15,120011502,11
2020-02-16,14:59:00,6,603,578,14,5,6,98.46,15,120011502,11
2020-02-16,15:14:00,6,590,562,17,6,5,99.71,15,120011502,11
2020-02-16,15:29:00,6,539,503,21,5,10,100.09,15,120011502,11
2020-02-16,15:44:00,6,559,537,10,10,2,99.79,15,120011502,11
2020-02-16,15:59:00,6,565,541,15,5,4,100.39,15,120011502,11
2020-02-16,16:14:00,6,525,495,18,5,7,99.29,15,120011502,11
2020-02-16,16:29:00,6,552,517,19,6,10,100.48,15,120011502,11
2020-02-16,16:44:00,6,512,496,10,3,3,102.46,15,120011502,11
2020-02-16,16:59:00,6,567,540,19,5,3,98.25,15,120011502,11
2020-02-16,17:14:00,6,607,585,13,6,3,97.87,15,120011502,11
2020-02-16,17:29:00,6,595,573,17,4,1,97.72,15,120011502,11
2020-02-16,17:44:00,6,400,380,13,3,4,99.83,15,120011502,11
2020-02-16,17:59:00,6,421,405,10,1,5,100.07,15,120011502,11
2020-02-16,18:14:00,6,325,306,14,4,1,101.44,15,120011502,11
2020-02-16,18:29:00,6,356,339,10,3,4,101.10,15,120011502,11
2020-02-16,18:44:00,6,295,281,6,1,7,101.54,15,120011502,11
2020-02-16,18:59:00,6,323,311,6,1,5,101.76,15,120011502,11
2020-02-16,19:14:00,6,233,227,3,1,2,105.40,15,120011502,11
2020-02-16,19:29:00,6,257,244,9,2,2,102.88,15,120011502,11
2020-02-16,19:44:00,6,207,199,3,2,3,103.10,15,120011502,11
2020-02-16,19:59:00,6,204,191,8,4,1,101.38,15,120011502,11
2020-02-16,20:14:00,6,168,153,2,5,8,102.23,15,120011502,11
2020-02-16,20:29:00,6,190,180,2,0,8,101.17,15,120011502,11
2020-02-16,20:44:00,6,169,160,1,3,5,101.32,15,120011502,11
2020-02-16,20:59:00,6,134,130,3,0,1,104.39,15,120011502,11
2020-02-16,21:14:00,6,110,104,3,0,3,104.52,15,120011502,11
2020-02-16,21:29:00,6,105,100,2,2,1,103.40,15,120011502,11
2020-02-16,21:44:00,6,92,81,3,1,7,103.40,15,120011502,11
2020-02-16,21:59:00,6,102,94,3,2,3,104.79,15,120011502,11
2020-02-16,22:14:00,6,101,91,5,2,3,101.87,15,120011502,11
2020-02-16,22:29:00,6,124,117,2,3,2,101.80,15,120011502,11
2020-02-16,22:44:00,6,103,96,3,1,3,100.60,15,120011502,11
2020-02-16,22:59:00,6,91,86,0,1,4,103.15,15,120011502,11
2020-02-16,23:14:00,6,67,60,1,4,2,104.41,15,120011502,11
2020-02-16,23:29:00,6,74,66,1,2,5,100.62,15,120011502,11
2020-02-16,23:44:00,6,59,45,3,3,8,97.50,15,120011502,11
2020-02-16,23:59:00,6,36,30,2,2,2,105.77,15,120011502,11
2020-02-17,00:14:00,7,26,21,1,1,3,96.46,15,120011502,11
2020-02-17,00:29:00,7,26,20,2,0,4,102.56,15,120011502,11
2020-02-17,00:44:00,7,23,21,0,0,2,99.40,15,120011502,11
2020-02-17,00:59:00,7,18,17,0,0,1,106.97,15,120011502,11
2020-02-17,01:14:00,7,29,24,0,2,3,96.44,15,120011502,11
2020-02-17,01:29:00,7,27,21,3,2,1,99.91,15,120011502,11
2020-02-17,01:44:00,7,18,10,3,2,3,93.39,15,120011502,11
2020-02-17,01:59:00,7,24,20,1,2,1,101.04,15,120011502,11
2020-02-17,02:14:00,7,32,26,4,0,2,107.86,15,120011502,11
2020-02-17,02:29:00,7,37,31,2,2,2,101.14,15,120011502,11
2020-02-17,02:44:00,7,22,15,3,2,2,101.40,15,120011502,11
2020-02-17,02:59:00,7,17,15,1,0,1,100.38,15,120011502,11
2020-02-17,03:14:00,7,27,18,6,0,3,103.53,15,120011502,11
2020-02-17,03:29:00,7,25,14,3,4,4,101.87,15,120011502,11
2020-02-17,03:44:00,7,30,20,0,3,7,100.33,15,120011502,11
2020-02-17,03:59:00,7,53,42,3,3,5,99.63,15,120011502,11
2020-02-17,04:14:00,7,47,36,3,2,6,98.79,15,120011502,11
2020-02-17,04:29:00,7,75,57,9,2,7,102.97,15,120011502,11
2020-02-17,04:44:00,7,71,53,4,2,12,101.04,15,120011502,11
2020-02-17,04:59:00,7,77,67,4,3,3,106.43,15,120011502,11
2020-02-17,05:14:00,7,118,102,5,1,10,102.63,15,120011502,11
2020-02-17,05:29:00,7,139,120,11,1,7,102.26,15,120011502,11
2020-02-17,05:44:00,7,216,185,12,5,14,101.15,15,120011502,11
2020-02-17,05:59:00,7,224,185,19,9,11,103.55,15,120011502,11
2020-02-17,06:14:00,7,284,244,24,6,10,103.15,15,120011502,11
2020-02-17,06:29:00,7,397,351,20,10,16,101.74,15,120011502,11
2020-02-17,06:44:00,7,545,468,45,11,21,98.98,15,120011502,11
2020-02-17,06:59:00,7,698,621,51,13,13,94.78,15,120011502,11
2020-02-17,07:14:00,7,851,766,47,24,14,84.01,15,120011502,11
2020-02-17,07:29:00,7,836,751,46,25,14,83.47,15,120011502,11
2020-02-17,07:44:00,7,808,738,45,13,12,87.13,15,120011502,11
2020-02-17,07:59:00,7,763,668,55,23,17,93.09,15,120011502,11
2020-02-17,08:14:00,7,782,704,41,17,20,90.09,15,120011502,11
2020-02-17,08:29:00,7,787,698,41,30,18,91.43,15,120011502,11
2020-02-17,08:44:00,7,679,583,47,31,18,93.02,15,120011502,11
2020-02-17,08:59:00,7,599,515,38,30,16,95.11,15,120011502,11
2020-02-17,09:14:00,7,575,470,45,37,23,96.80,15,120011502,11
2020-02-17,09:29:00,7,637,532,56,29,20,94.91,15,120011502,11
2020-02-17,09:44:00,7,662,565,51,29,17,93.55,15,120011502,11
2020-02-17,09:59:00,7,680,582,40,33,25,94.50,15,120011502,11
2020-02-17,10:14:00,7,641,530,46,43,22,92.77,15,120011502,11
2020-02-17,10:29:00,7,693,598,43,40,12,93.27,15,120011502,11
2020-02-17,10:44:00,7,729,622,49,42,16,91.70,15,120011502,11
2020-02-17,10:59:00,7,680,572,47,43,18,94.00,15,120011502,11
2020-02-17,11:14:00,7,714,612,48,27,27,92.52,15,120011502,11
2020-02-17,11:29:00,7,649,555,46,28,20,94.96,15,120011502,11
2020-02-17,11:44:00,7,735,603,63,44,25,92.92,15,120011502,11
2020-02-17,11:59:00,7,656,555,43,36,22,94.30,15,120011502,11
2020-02-17,12:14:00,7,682,585,37,34,26,94.75,15,120011502,11
2020-02-17,12:29:00,7,732,627,43,38,24,92.39,15,120011502,11
2020-02-17,12:44:00,7,714,614,41,28,31,94.05,15,120011502,11
2020-02-17,12:59:00,7,583,505,37,20,21,95.04,15,120011502,11
2020-02-17,13:14:00,7,668,552,38,44,34,93.08,15,120011502,11
2020-02-17,13:29:00,7,671,557,51,40,23,92.90,15,120011502,11
2020-02-17,13:44:00,7,652,539,46,37,30,92.92,15,120011502,11
2020-02-17,13:59:00,7,645,526,50,37,32,94.12,15,120011502,11
2020-02-17,14:14:00,7,638,526,50,35,27,93.12,15,120011502,11
2020-02-17,14:29:00,7,679,547,62,37,33,91.37,15,120011502,11
2020-02-17,14:44:00,7,727,593,63,44,27,90.50,15,120011502,11
2020-02-17,14:59:00,7,656,537,65,32,22,90.55,15,120011502,11
2020-02-17,15:14:00,7,766,635,68,39,24,89.72,15,120011502,11
2020-02-17,15:29:00,7,726,590,66,52,18,90.60,15,120011502,11
2020-02-17,15:44:00,7,736,601,68,43,24,92.54,15,120011502,11
2020-02-17,15:59:00,7,857,722,61,46,28,85.19,15,120011502,11
2020-02-17,16:14:00,7,810,677,83,33,17,88.06,15,120011502,11
2020-02-17,16:29:00,7,768,680,51,22,15,79.06,15,120011502,11
2020-02-17,16:44:00,7,707,621,39,28,19,73.87,15,120011502,11
2020-02-17,16:59:00,7,758,688,31,28,11,80.89,15,120011502,11
2020-02-17,17:14:00,7,733,650,49,19,15,81.24,15,120011502,11
2020-02-17,17:29:00,7,724,680,24,9,11,85.03,15,120011502,11
2020-02-17,17:44:00,7,676,625,18,10,23,85.78,15,120011502,11
2020-02-17,17:59:00,7,689,644,23,9,13,86.63,15,120011502,11
2020-02-17,18:14:00,7,586,562,12,7,5,89.71,15,120011502,11
2020-02-17,18:29:00,7,632,594,13,6,19,89.74,15,120011502,11
2020-02-17,18:44:00,7,459,427,13,3,16,94.15,15,120011502,11
2020-02-17,18:59:00,7,398,356,15,8,19,97.71,15,120011502,11
2020-02-17,19:14:00,7,385,365,7,5,8,101.01,15,120011502,11
2020-02-17,19:29:00,7,309,293,4,4,8,100.66,15,120011502,11
2020-02-17,19:44:00,7,276,251,9,6,10,99.20,15,120011502,11
2020-02-17,19:59:00,7,248,227,6,5,10,98.30,15,120011502,11
2020-02-17,20:14:00,7,202,191,5,4,2,102.70,15,120011502,11
2020-02-17,20:29:00,7,226,216,5,0,5,103.56,15,120011502,11
2020-02-17,20:44:00,7,182,172,4,1,5,101.28,15,120011502,11
2020-02-17,20:59:00,7,176,161,9,4,2,103.19,15,120011502,11
2020-02-17,21:14:00,7,164,153,4,3,4,102.65,15,120011502,11
2020-02-17,21:29:00,7,177,167,3,2,5,104.25,15,120011502,11
2020-02-17,21:44:00,7,129,119,1,1,8,100.79,15,120011502,11
2020-02-17,21:59:00,7,138,127,3,2,6,103.07,15,120011502,11
2020-02-17,22:14:00,7,153,144,4,1,4,101.00,15,120011502,11
2020-02-17,22:29:00,7,173,161,6,1,5,102.19,15,120011502,11
2020-02-17,22:44:00,7,133,124,1,1,7,102.15,15,120011502,11
2020-02-17,22:59:00,7,81,71,3,2,5,100.40,15,120011502,11
2020-02-17,23:14:00,7,64,52,3,5,4,102.07,15,120011502,11
2020-02-17,23:29:00,7,41,30,3,2,6,97.37,15,120011502,11
2020-02-17,23:44:00,7,34,29,2,1,2,100.04,15,120011502,11
2020-02-17,23:59:00,7,43,29,3,6,5,100.27,15,120011502,11
2020-02-18,00:14:00,9,35,26,0,2,7,93.53,15,120011502,11
2020-02-18,00:29:00,9,30,17,4,3,6,98.24,15,120011502,11
2020-02-18,00:44:00,9,23,16,1,0,6,99.96,15,120011502,11
2020-02-18,00:59:00,9,26,15,4,3,4,96.14,15,120011502,11
2020-02-18,01:14:00,9,15,9,0,1,5,94.67,15,120011502,11
2020-02-18,01:29:00,9,19,7,4,2,6,94.50,15,120011502,11
2020-02-18,01:44:00,9,16,11,2,2,1,103.73,15,120011502,11
2020-02-18,01:59:00,9,20,9,4,5,2,95.31,15,120011502,11
2020-02-18,02:14:00,9,15,13,0,1,1,104.78,15,120011502,11
2020-02-18,02:29:00,9,12,9,2,0,1,89.91,15,120011502,11
2020-02-18,02:44:00,9,20,14,0,2,4,98.05,15,120011502,11
2020-02-18,02:59:00,9,27,14,4,3,6,95.12,15,120011502,11
2020-02-18,03:14:00,9,25,17,2,2,4,101.19,15,120011502,11
2020-02-18,03:29:00,9,22,11,4,3,4,94.49,15,120011502,11
2020-02-18,03:44:00,9,24,16,3,2,3,100.57,15,120011502,11
2020-02-18,03:59:00,9,31,25,1,3,2,102.35,15,120011502,11
2020-02-18,04:14:00,9,38,27,6,2,3,104.55,15,120011502,11
2020-02-18,04:29:00,9,43,32,3,4,4,98.56,15,120011502,11
2020-02-18,04:44:00,9,56,46,1,6,3,99.83,15,120011502,11
2020-02-18,04:59:00,9,78,56,9,7,6,103.18,15,120011502,11
2020-02-18,05:14:00,9,92,75,5,4,8,100.67,15,120011502,11
2020-02-18,05:29:00,9,133,110,6,7,10,103.64,15,120011502,11
2020-02-18,05:44:00,9,206,183,9,9,5,103.29,15,120011502,11
2020-02-18,05:59:00,9,221,181,14,11,15,103.37,15,120011502,11
2020-02-18,06:14:00,9,290,256,16,7,11,105.47,15,120011502,11
2020-02-18,06:29:00,9,360,319,20,8,13,104.13,15,120011502,11
2020-02-18,06:44:00,9,502,434,35,17,16,100.48,15,120011502,11
2020-02-18,06:59:00,9,688,597,59,16,16,94.45,15,120011502,11
2020-02-18,07:14:00,9,845,753,60,17,15,88.11,15,120011502,11
2020-02-18,07:29:00,9,837,743,55,23,16,88.22,15,120011502,11
2020-02-18,07:44:00,9,859,759,54,22,24,86.84,15,120011502,11
2020-02-18,07:59:00,9,786,703,49,16,18,92.01,15,120011502,11
2020-02-18,08:14:00,9,801,718,41,23,19,91.51,15,120011502,11
2020-02-18,08:29:00,9,787,695,44,36,12,93.88,15,120011502,11
2020-02-18,08:44:00,9,731,609,59,40,23,92.97,15,120011502,11
2020-02-18,08:59:00,9,677,563,49,41,24,94.08,15,120011502,11
2020-02-18,09:14:00,9,590,492,46,36,16,95.18,15,120011502,11
2020-02-18,09:29:00,9,630,528,46,37,19,95.54,15,120011502,11
2020-02-18,09:44:00,9,627,534,33,34,26,96.36,15,120011502,11
2020-02-18,09:59:00,9,627,533,42,33,19,96.56,15,120011502,11
2020-02-18,10:14:00,9,671,562,39,39,31,91.95,15,120011502,11
2020-02-18,10:29:00,9,640,548,39,36,17,94.77,15,120011502,11
2020-02-18,10:44:00,9,718,601,54,43,20,93.56,15,120011502,11
2020-02-18,10:59:00,9,704,593,52,38,21,89.31,15,120011502,11
2020-02-18,11:14:00,9,664,547,52,31,34,92.91,15,120011502,11
2020-02-18,11:29:00,9,649,555,46,31,17,92.60,15,120011502,11
2020-02-18,11:44:00,9,702,590,48,44,20,92.73,15,120011502,11
2020-02-18,11:59:00,9,640,525,54,40,21,95.37,15,120011502,11
2020-02-18,12:14:00,9,670,567,43,37,23,93.50,15,120011502,11
2020-02-18,12:29:00,9,669,572,36,27,34,92.24,15,120011502,11
2020-02-18,12:44:00,9,726,618,46,34,28,91.08,15,120011502,11
2020-02-18,12:59:00,9,654,532,55,33,34,90.33,15,120011502,11
2020-02-18,13:14:00,9,697,597,45,31,24,88.75,15,120011502,11
2020-02-18,13:29:00,9,704,587,48,42,27,88.37,15,120011502,11
2020-02-18,13:44:00,9,662,547,52,42,21,91.15,15,120011502,11
2020-02-18,13:59:00,9,635,515,48,40,32,91.75,15,120011502,11
2020-02-18,14:14:00,9,581,485,38,39,19,94.29,15,120011502,11
2020-02-18,14:29:00,9,705,579,46,52,28,85.70,15,120011502,11
2020-02-18,14:44:00,9,696,568,48,41,39,88.77,15,120011502,11
2020-02-18,14:59:00,9,646,527,60,45,14,92.13,15,120011502,11
2020-02-18,15:14:00,9,680,576,39,39,26,90.04,15,120011502,11
2020-02-18,15:29:00,9,749,627,66,37,19,87.19,15,120011502,11
2020-02-18,15:44:00,9,759,633,78,31,17,83.82,15,120011502,11
2020-02-18,15:59:00,9,777,669,52,32,24,82.86,15,120011502,11
2020-02-18,16:14:00,9,794,672,73,27,22,81.98,15,120011502,11
2020-02-18,16:29:00,9,760,661,57,26,16,83.74,15,120011502,11
2020-02-18,16:44:00,9,745,656,51,28,10,88.29,15,120011502,11
2020-02-18,16:59:00,9,705,632,37,21,15,81.69,15,120011502,11
2020-02-18,17:14:00,9,756,673,45,18,20,77.96,15,120011502,11
2020-02-18,17:29:00,9,756,703,30,11,12,80.84,15,120011502,11
2020-02-18,17:44:00,9,679,625,30,10,14,82.78,15,120011502,11
2020-02-18,17:59:00,9,703,637,31,17,18,81.32,15,120011502,11
2020-02-18,18:14:00,9,666,625,22,5,14,85.10,15,120011502,11
2020-02-18,18:29:00,9,616,581,14,8,13,90.87,15,120011502,11
2020-02-18,18:44:00,9,484,447,13,7,17,97.28,15,120011502,11
2020-02-18,18:59:00,9,414,378,18,8,10,98.08,15,120011502,11
2020-02-18,19:14:00,9,369,344,12,6,7,100.84,15,120011502,11
2020-02-18,19:29:00,9,357,324,13,7,13,100.65,15,120011502,11
2020-02-18,19:44:00,9,285,258,13,7,7,101.51,15,120011502,11
2020-02-18,19:59:00,9,205,194,6,3,2,103.15,15,120011502,11
2020-02-18,20:14:00,9,227,213,5,5,4,101.42,15,120011502,11
2020-02-18,20:29:00,9,262,250,3,3,6,100.63,15,120011502,11
2020-02-18,20:44:00,9,206,184,9,5,8,100.41,15,120011502,11
2020-02-18,20:59:00,9,177,156,10,0,11,102.85,15,120011502,11
2020-02-18,21:14:00,9,154,145,6,0,3,101.12,15,120011502,11
2020-02-18,21:29:00,9,179,166,5,3,5,99.85,15,120011502,11
2020-02-18,21:44:00,9,149,140,1,2,6,103.22,15,120011502,11
2020-02-18,21:59:00,9,141,128,2,2,9,100.64,15,120011502,11
2020-02-18,22:14:00,9,117,110,3,0,4,103.93,15,120011502,11
2020-02-18,22:29:00,9,100,93,2,0,5,104.53,15,120011502,11
2020-02-18,22:44:00,9,93,83,4,0,6,100.40,15,120011502,11
2020-02-18,22:59:00,9,52,45,2,1,4,101.49,15,120011502,11
2020-02-18,23:14:00,9,65,58,2,3,2,100.10,15,120011502,11
2020-02-18,23:29:00,9,61,50,2,4,5,102.57,15,120011502,11
2020-02-18,23:44:00,9,43,33,2,6,2,102.90,15,120011502,11
2020-02-18,23:59:00,9,51,38,5,4,4,98.76,15,120011502,11
2020-02-19,00:14:00,9,43,35,3,0,5,101.54,15,120011502,11
2020-02-19,00:29:00,9,25,17,2,2,4,97.09,15,120011502,11
2020-02-19,00:44:00,9,27,15,1,5,6,99.62,15,120011502,11
2020-02-19,00:59:00,9,23,14,1,2,6,102.07,15,120011502,11
2020-02-19,01:14:00,9,14,9,3,1,1,88.59,15,120011502,11
2020-02-19,01:29:00,9,13,11,0,2,0,107.02,15,120011502,11
2020-02-19,01:44:00,9,34,28,2,2,2,106.22,15,120011502,11
2020-02-19,01:59:00,9,28,22,1,0,5,96.63,15,120011502,11
2020-02-19,02:14:00,9,27,21,3,1,2,100.84,15,120011502,11
2020-02-19,02:29:00,9,11,9,1,0,1,96.91,15,120011502,11
2020-02-19,02:44:00,9,25,14,2,3,6,91.36,15,120011502,11
2020-02-19,02:59:00,9,31,23,2,3,3,98.37,15,120011502,11
2020-02-19,03:14:00,9,12,8,0,0,4,98.18,15,120011502,11
2020-02-19,03:29:00,9,26,11,5,4,6,99.16,15,120011502,11
2020-02-19,03:44:00,9,22,15,1,3,3,96.60,15,120011502,11
2020-02-19,03:59:00,9,36,25,2,3,6,101.21,15,120011502,11
2020-02-19,04:14:00,9,37,22,9,2,4,102.73,15,120011502,11
2020-02-19,04:29:00,9,46,30,6,3,7,97.33,15,120011502,11
2020-02-19,04:44:00,9,40,32,1,0,7,103.00,15,120011502,11
2020-02-19,04:59:00,9,58,46,2,4,6,102.70,15,120011502,11
2020-02-19,05:14:00,9,75,62,6,3,4,101.58,15,120011502,11
2020-02-19,05:29:00,9,140,111,10,8,11,102.10,15,120011502,11
2020-02-19,05:44:00,9,188,166,7,6,9,101.86,15,120011502,11
2020-02-19,05:59:00,9,186,155,14,9,8,102.56,15,120011502,11
2020-02-19,06:14:00,9,250,217,15,8,10,103.49,15,120011502,11
2020-02-19,06:29:00,9,361,303,23,16,19,101.59,15,120011502,11
2020-02-19,06:44:00,9,493,426,35,12,20,100.25,15,120011502,11
2020-02-19,06:59:00,9,661,577,50,24,10,93.78,15,120011502,11
2020-02-19,07:14:00,9,820,723,64,20,13,86.91,15,120011502,11
2020-02-19,07:29:00,9,852,740,67,26,19,80.28,15,120011502,11
2020-02-19,07:44:00,9,818,739,50,15,14,56.63,15,120011502,11
2020-02-19,07:59:00,9,783,698,45,22,18,90.93,15,120011502,11
2020-02-19,08:14:00,9,783,702,38,29,14,92.47,15,120011502,11
2020-02-19,08:29:00,9,750,674,42,19,15,93.85,15,120011502,11
2020-02-19,08:44:00,9,766,655,51,34,26,92.14,15,120011502,11
2020-02-19,08:59:00,9,637,547,37,30,23,97.62,15,120011502,11
2020-02-19,09:14:00,9,599,508,29,39,23,95.93,15,120011502,11
2020-02-19,09:29:00,9,661,562,39,32,28,96.01,15,120011502,11
2020-02-19,09:44:00,9,655,556,44,32,23,95.09,15,120011502,11
2020-02-19,09:59:00,9,679,575,46,34,24,95.26,15,120011502,11
2020-02-19,10:14:00,9,664,562,47,30,25,93.27,15,120011502,11
2020-02-19,10:29:00,9,668,583,27,39,19,94.59,15,120011502,11
2020-02-19,10:44:00,9,678,578,35,37,28,94.04,15,120011502,11
2020-02-19,10:59:00,9,663,571,46,31,15,95.54,15,120011502,11
2020-02-19,11:14:00,9,670,574,37,37,22,95.77,15,120011502,11
2020-02-19,11:29:00,9,672,563,37,42,30,92.95,15,120011502,11
2020-02-19,11:44:00,9,660,570,35,36,19,94.52,15,120011502,11
2020-02-19,11:59:00,9,688,574,54,37,23,93.46,15,120011502,11
2020-02-19,12:14:00,9,710,605,46,32,27,93.87,15,120011502,11
2020-02-19,12:29:00,9,722,619,50,30,23,92.88,15,120011502,11
2020-02-19,12:44:00,9,746,631,53,35,27,89.11,15,120011502,11
2020-02-19,12:59:00,9,708,605,46,32,25,92.88,15,120011502,11
2020-02-19,13:14:00,9,671,571,47,30,23,96.12,15,120011502,11
2020-02-19,13:29:00,9,719,618,46,35,20,92.10,15,120011502,11
2020-02-19,13:44:00,9,683,566,63,32,22,94.12,15,120011502,11
2020-02-19,13:59:00,9,732,603,51,48,30,91.07,15,120011502,11
2020-02-19,14:14:00,9,663,540,52,46,25,91.34,15,120011502,11
2020-02-19,14:29:00,9,695,567,60,42,26,90.96,15,120011502,11
2020-02-19,14:44:00,9,671,552,43,52,24,92.82,15,120011502,11
2020-02-19,14:59:00,9,745,599,64,56,26,89.48,15,120011502,11
2020-02-19,15:14:00,9,802,657,67,47,31,90.13,15,120011502,11
2020-02-19,15:29:00,9,816,676,78,38,24,84.94,15,120011502,11
2020-02-19,15:44:00,9,835,681,72,50,32,86.53,15,120011502,11
2020-02-19,15:59:00,9,792,649,90,35,18,82.57,15,120011502,11
2020-02-19,16:14:00,9,770,665,60,29,16,83.92,15,120011502,11
2020-02-19,16:29:00,9,792,696,58,23,15,83.19,15,120011502,11
2020-02-19,16:44:00,9,775,673,55,23,24,81.76,15,120011502,11
2020-02-19,16:59:00,9,736,655,40,25,16,81.65,15,120011502,11
2020-02-19,17:14:00,9,752,688,36,18,10,80.93,15,120011502,11
2020-02-19,17:29:00,9,760,690,26,24,20,82.54,15,120011502,11
2020-02-19,17:44:00,9,720,666,26,12,16,84.25,15,120011502,11
2020-02-19,17:59:00,9,670,620,30,11,9,86.95,15,120011502,11
2020-02-19,18:14:00,9,703,647,23,11,22,85.31,15,120011502,11
2020-02-19,18:29:00,9,631,582,25,10,14,90.69,15,120011502,11
2020-02-19,18:44:00,9,513,466,21,14,12,95.23,15,120011502,11
2020-02-19,18:59:00,9,459,422,16,5,16,96.64,15,120011502,11
2020-02-19,19:14:00,9,386,360,10,8,8,99.89,15,120011502,11
2020-02-19,19:29:00,9,350,335,7,1,7,100.86,15,120011502,11
2020-02-19,19:44:00,9,270,248,13,3,6,101.97,15,120011502,11
2020-02-19,19:59:00,9,259,245,2,7,5,102.34,15,120011502,11
2020-02-19,20:14:00,9,279,260,4,3,12,100.93,15,120011502,11
2020-02-19,20:29:00,9,249,234,4,3,8,101.81,15,120011502,11
2020-02-19,20:44:00,9,132,125,1,2,4,104.56,15,120011502,11
2020-02-19,20:59:00,9,166,155,2,4,5,102.05,15,120011502,11
2020-02-19,21:14:00,9,187,166,8,4,9,102.08,15,120011502,11
2020-02-19,21:29:00,9,219,213,3,1,2,103.09,15,120011502,11
2020-02-19,21:44:00,9,164,151,4,3,6,103.43,15,120011502,11
2020-02-19,21:59:00,9,136,127,2,1,6,101.29,15,120011502,11
2020-02-19,22:14:00,9,153,139,7,3,4,102.35,15,120011502,11
2020-02-19,22:29:00,9,160,145,3,2,10,103.26,15,120011502,11
2020-02-19,22:44:00,9,110,97,6,1,6,103.35,15,120011502,11
2020-02-19,22:59:00,9,79,65,5,0,9,100.11,15,120011502,11
2020-02-19,23:14:00,9,60,54,1,2,3,103.02,15,120011502,11
2020-02-19,23:29:00,9,53,44,1,4,4,100.83,15,120011502,11
2020-02-19,23:44:00,9,50,41,4,2,3,106.63,15,120011502,11
2020-02-19,23:59:00,9,35,28,5,0,2,100.83,15,120011502,11
2020-02-20,00:14:00,9,36,27,1,2,6,88.34,15,120011502,11
2020-02-20,00:29:00,9,33,25,3,2,3,100.53,15,120011502,11
2020-02-20,00:44:00,9,24,18,0,0,6,100.35,15,120011502,11
2020-02-20,00:59:00,9,24,14,1,1,8,101.15,15,120011502,11
2020-02-20,01:14:00,9,16,13,0,0,3,103.42,15,120011502,11
2020-02-20,01:29:00,9,16,9,3,2,2,92.10,15,120011502,11
2020-02-20,01:44:00,9,15,9,1,2,3,97.61,15,120011502,11
2020-02-20,01:59:00,9,13,7,1,4,1,95.34,15,120011502,11
2020-02-20,02:14:00,9,19,11,0,1,7,98.82,15,120011502,11
2020-02-20,02:29:00,9,17,13,0,1,3,102.37,15,120011502,11
2020-02-20,02:44:00,9,17,12,3,1,1,98.40,15,120011502,11
2020-02-20,02:59:00,9,20,15,2,0,3,95.64,15,120011502,11
2020-02-20,03:14:00,9,13,5,2,1,5,94.19,15,120011502,11
2020-02-20,03:29:00,9,26,16,2,5,3,100.57,15,120011502,11
2020-02-20,03:44:00,9,32,20,4,3,5,95.72,15,120011502,11
2020-02-20,03:59:00,9,34,24,3,2,5,104.92,15,120011502,11
2020-02-20,04:14:00,9,32,23,2,1,6,105.16,15,120011502,11
2020-02-20,04:29:00,9,41,26,5,3,7,100.31,15,120011502,11
2020-02-20,04:44:00,9,50,32,9,3,6,102.85,15,120011502,11
2020-02-20,04:59:00,9,58,47,1,5,5,101.09,15,120011502,11
2020-02-20,05:14:00,9,96,76,9,5,6,98.86,15,120011502,11
2020-02-20,05:29:00,9,123,108,3,6,6,102.83,15,120011502,11
2020-02-20,05:44:00,9,195,166,11,8,10,102.49,15,120011502,11
2020-02-20,05:59:00,9,188,153,17,5,13,102.92,15,120011502,11
2020-02-20,06:14:00,9,270,228,23,4,15,101.76,15,120011502,11
2020-02-20,06:29:00,9,356,314,25,9,8,101.82,15,120011502,11
2020-02-20,06:44:00,9,490,437,29,16,8,99.23,15,120011502,11
2020-02-20,06:59:00,9,680,588,63,20,9,95.60,15,120011502,11
2020-02-20,07:14:00,9,771,694,52,14,11,89.66,15,120011502,11
2020-02-20,07:29:00,9,793,702,48,21,22,88.52,15,120011502,11
2020-02-20,07:44:00,9,793,703,56,24,10,88.77,15,120011502,11
2020-02-20,07:59:00,9,776,702,34,19,21,94.57,15,120011502,11
2020-02-20,08:14:00,9,731,649,45,24,13,95.06,15,120011502,11
2020-02-20,08:29:00,9,763,671,42,30,20,92.29,15,120011502,11
2020-02-20,08:44:00,9,706,627,32,28,19,94.02,15,120011502,11
2020-02-20,08:59:00,9,665,563,52,32,18,92.84,15,120011502,11
